SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD96,3/11/2008 13:00,3/11/2008 11:05,3/11/2008 12:05,60,15.393,I,19.607,I,NULL,0,12,2,12
MD96,3/11/2008 15:00,3/11/2008 13:05,3/11/2008 14:05,60,12.174,I,16.87,I,NULL,0,12,2,12
MD96,3/11/2008 17:00,3/11/2008 15:05,3/11/2008 16:05,60,10.886,I,13.835,I,NULL,0,12,2,12
MD96,3/11/2008 19:00,3/11/2008 17:05,3/11/2008 18:05,60,9.974,I,13.192,I,NULL,0,12,2,12
MD96,3/11/2008 21:00,3/11/2008 19:05,3/11/2008 20:05,60,10.619,I,26.887,I,NULL,0,12,2,12
MD96,3/11/2008 23:00,3/11/2008 21:05,3/11/2008 22:05,60,9.255,I,32.354,I,NULL,0,12,2,12
MD96,3/12/2008 2:00,3/12/2008 0:05,3/12/2008 1:05,60,8.398,I,10.725,I,NULL,0,12,2,12
MD96,3/12/2008 4:00,3/12/2008 2:05,3/12/2008 3:05,60,7.995,I,3.127,I,NULL,0,12,2,12
MD96,3/12/2008 6:00,3/12/2008 4:05,3/12/2008 5:05,60,8.199,I,12.776,I,NULL,0,12,2,12
MD96,3/12/2008 8:00,3/12/2008 6:05,3/12/2008 7:05,60,9.34,I,26.045,I,NULL,0,12,2,12
MD96,3/12/2008 10:00,3/12/2008 8:05,3/12/2008 9:05,60,11.573,I,19.817,I,NULL,0,12,2,12
MD96,3/12/2008 12:00,3/12/2008 10:05,3/12/2008 11:05,60,9.055,I,8.181,I,NULL,0,12,2,12
MD96,3/12/2008 14:00,3/12/2008 12:05,3/12/2008 13:05,60,9.759,I,12.405,I,NULL,0,12,2,12
MD96,3/12/2008 16:00,3/12/2008 14:05,3/12/2008 15:05,60,11.781,I,13.376,I,NULL,0,12,2,12
MD96,3/12/2008 18:00,3/12/2008 16:05,3/12/2008 17:05,60,10.215,I,8.427,I,NULL,0,12,2,12
MD96,3/12/2008 20:00,3/12/2008 18:05,3/12/2008 19:05,60,9.657,I,6.042,I,NULL,0,12,2,12
MD96,3/12/2008 22:00,3/12/2008 20:05,3/12/2008 21:05,60,10.323,I,46.722,I,NULL,0,12,2,12
MD96,3/13/2008 0:00,3/12/2008 22:05,3/12/2008 23:05,60,8.296,I,8.564,I,NULL,0,12,2,12
MD96,3/13/2008 3:00,3/13/2008 1:05,3/13/2008 2:05,60,7.429,I,2.978,I,NULL,0,12,2,12
MD96,3/13/2008 5:00,3/13/2008 3:05,3/13/2008 4:05,60,6.776,I,1.22,I,NULL,0,12,2,12
MD96,3/13/2008 7:00,3/13/2008 5:05,3/13/2008 6:05,60,6.921,I,1.285,I,NULL,0,12,2,12
MD96,3/13/2008 9:00,3/13/2008 7:05,3/13/2008 8:05,60,10.091,I,6.451,I,NULL,0,12,2,12
MD96,3/13/2008 11:00,3/13/2008 9:05,3/13/2008 10:05,60,15.816,I,35.528,I,NULL,0,12,2,12
MD96,3/13/2008 14:55,3/13/2008 11:05,3/13/2008 14:04,179,1.044,I,109.002,I,NULL,0,35,2,17
MD96,3/13/2008 18:00,3/13/2008 15:42,3/13/2008 17:05,83,15.861,I,61.313,I,NULL,0,16,2,13
MD96,3/13/2008 20:00,3/13/2008 18:05,3/13/2008 19:05,60,6.12,I,10.633,I,NULL,0,12,2,12
MD96,3/13/2008 22:00,3/13/2008 20:05,3/13/2008 21:05,60,5.409,I,2.539,I,NULL,0,12,2,12
MD96,3/14/2008 0:00,3/13/2008 22:05,3/13/2008 23:05,60,7.125,I,4.312,I,NULL,0,12,2,12
MD96,3/14/2008 2:00,3/14/2008 0:05,3/14/2008 1:05,60,41.075,I,30.894,I,NULL,0,12,2,12
MD96,3/14/2008 4:00,3/14/2008 2:05,3/14/2008 3:05,60,82.184,I,3.268,I,NULL,0,12,2,12
MD96,3/14/2008 6:00,3/14/2008 4:05,3/14/2008 5:05,60,134.021,I,10.481,I,NULL,0,12,2,12
MD96,3/14/2008 8:00,3/14/2008 6:05,3/14/2008 7:05,60,32.447,I,5.289,I,NULL,0,12,2,12
MD96,3/14/2008 10:00,3/14/2008 8:05,3/14/2008 9:05,60,67.643,I,41.774,I,NULL,0,12,2,12
MD96,3/14/2008 12:00,3/14/2008 10:05,3/14/2008 11:05,60,6.549,I,18.125,I,NULL,0,12,2,12
MD96,3/14/2008 16:00,3/14/2008 12:05,3/14/2008 15:05,180,24.375,I,28.269,I,NULL,0,36,2,17
MD96,3/14/2008 18:00,3/14/2008 16:05,3/14/2008 17:05,60,10.601,I,14.258,I,NULL,0,12,2,12
MD96,3/14/2008 21:00,3/14/2008 19:05,3/14/2008 20:05,60,6.323,I,5.764,I,NULL,0,12,2,12
MD96,3/14/2008 23:00,3/14/2008 21:05,3/14/2008 22:05,60,5.753,I,7.594,I,NULL,0,12,2,12
MD96,3/15/2008 1:00,3/14/2008 23:05,3/15/2008 0:05,60,8.921,I,9.965,I,NULL,0,12,2,12
MD96,3/15/2008 3:00,3/15/2008 1:05,3/15/2008 2:05,60,8.492,I,14.85,I,NULL,0,12,2,12
MD96,3/15/2008 5:00,3/15/2008 3:05,3/15/2008 4:05,60,11.816,I,6.343,I,NULL,0,12,2,12
MD96,3/15/2008 7:00,3/15/2008 5:05,3/15/2008 6:05,60,15.244,I,22.473,I,NULL,0,12,2,12
MD96,3/15/2008 9:00,3/15/2008 7:05,3/15/2008 8:05,60,11.013,I,12.122,I,NULL,0,12,2,12
MD96,3/15/2008 11:00,3/15/2008 9:05,3/15/2008 10:05,60,5.672,I,10.993,I,NULL,0,12,2,12
MD96,3/15/2008 13:00,3/15/2008 11:05,3/15/2008 12:05,60,6.05,I,8.113,I,NULL,0,12,2,12
MD96,3/15/2008 15:00,3/15/2008 13:05,3/15/2008 14:05,60,8.273,I,8.989,I,NULL,0,12,2,12
MD96,3/15/2008 17:00,3/15/2008 15:05,3/15/2008 16:05,60,10.432,I,9.578,I,NULL,0,12,2,12
MD96,3/15/2008 19:00,3/15/2008 17:05,3/15/2008 18:05,60,14.341,I,24.947,I,NULL,0,12,2,12
MD96,3/15/2008 22:00,3/15/2008 20:05,3/15/2008 21:05,60,10.234,I,14.462,I,NULL,0,12,2,12
MD96,3/16/2008 0:00,3/15/2008 22:05,3/15/2008 23:05,60,8.895,I,3.809,I,NULL,0,12,2,12
MD96,3/16/2008 2:00,3/16/2008 0:05,3/16/2008 1:05,60,10.688,I,2.592,I,NULL,0,12,2,12
MD96,3/16/2008 4:00,3/16/2008 2:05,3/16/2008 3:05,60,7.122,I,0.881,I,NULL,0,12,2,12
MD96,3/16/2008 6:00,3/16/2008 4:05,3/16/2008 5:05,60,2.462,I,1.446,I,NULL,0,12,2,12
MD96,3/16/2008 8:00,3/16/2008 6:05,3/16/2008 7:05,60,2.954,I,4.644,I,NULL,0,12,2,12
MD96,3/16/2008 10:00,3/16/2008 8:05,3/16/2008 9:05,60,4.904,I,2.397,I,NULL,0,12,2,12
MD96,3/16/2008 12:00,3/16/2008 10:05,3/16/2008 11:05,60,5.362,I,2.223,I,NULL,0,12,2,12
MD96,3/16/2008 14:00,3/16/2008 12:05,3/16/2008 13:05,60,9.373,I,2.549,I,NULL,0,12,2,12
MD96,3/16/2008 16:00,3/16/2008 14:05,3/16/2008 15:05,60,10.596,I,4.994,I,NULL,0,12,2,12
MD96,3/16/2008 18:00,3/16/2008 16:05,3/16/2008 17:05,60,7.11,I,6.777,I,NULL,0,12,2,12
MD96,3/16/2008 20:00,3/16/2008 18:05,3/16/2008 19:05,60,5.98,I,6.937,I,NULL,0,12,2,12
MD96,3/16/2008 23:00,3/16/2008 21:05,3/16/2008 22:05,60,3.684,I,6.397,I,NULL,0,12,2,12
